,Avg_1,Avg_2,Avg_3,Avg_4,Avg_5,Avg_6,Avg_7,Avg_8
2155,59.26666666666666,52.8,57.178,51.06666666666666,53.146,45.54666666666666,55.036,45.218
2156,57.6,51.059999999999995,57.79599999999999,50.790833333333325,52.07000000000001,43.5,54.331999999999994,45.012
2157,59.0,51.55999999999999,59.036,50.75,53.274,43.666666666666664,55.646,44.538
2158,58.65,50.68000000000001,55.784000000000006,51.870000000000005,53.19,44.34166666666667,52.85,46.118
2159,59.4,50.92,57.77,53.06583333333333,54.136,44.026666666666664,54.658,47.268
2160,57.900000000000006,50.44,58.60799999999999,53.34166666666667,52.67,43.650000000000006,55.234,47.742000000000004
2161,57.21666666666667,47.160000000000004,55.748000000000005,49.33833333333333,52.0,40.928333333333335,52.58,43.456
2162,56.53333333333333,48.06,54.15,49.345,50.808,42.041666666666664,51.408,44.129999999999995
2163,58.083333333333336,51.019999999999996,56.056000000000004,53.05666666666667,52.51400000000001,44.04333333333333,53.79,47.291999999999994
2164,55.916666666666664,48.36,55.410000000000004,50.965,50.664,41.72666666666667,52.831999999999994,45.44
2165,57.43333333333333,49.58,55.536,51.34583333333333,51.212,43.60666666666666,52.831999999999994,45.87
2166,57.666666666666664,49.540000000000006,56.593999999999994,51.89083333333334,52.220000000000006,43.60833333333333,53.122,45.870000000000005
2167,58.0,50.74,58.391999999999996,51.67083333333333,52.798,43.245000000000005,54.98,45.868
2168,59.050000000000004,50.32,54.164,50.42083333333333,53.653999999999996,44.17833333333334,52.114,44.516000000000005
2169,55.51666666666667,49.8,56.342,51.14625,50.152,42.77833333333333,53.662,45.91
2170,55.099999999999994,49.28000000000001,54.218,50.80583333333333,49.67999999999999,42.84,51.82000000000001,45.778000000000006
2171,56.46666666666667,50.96,56.83200000000001,50.95666666666667,51.002,43.336666666666666,54.112,45.08
2172,40.916666666666664,46.08,51.629999999999995,50.179166666666674,35.086,41.03333333333333,47.55800000000001,45.598
2173,47.59166666666666,38.379999999999995,35.714,39.721666666666664,43.416,36.20666666666666,31.553999999999995,38.088
2174,50.074999999999996,43.019999999999996,36.358000000000004,38.89166666666666,45.11,39.56,33.209999999999994,36.868
2175,48.751666666666665,43.02,32.376,32.68083333333333,42.938,39.199999999999996,29.566000000000003,30.302000000000003
2176,49.68833333333333,43.82,37.308,34.21,44.202,38.26666666666667,35.684000000000005,30.504
2177,53.73333333333333,42.4,37.562000000000005,36.76333333333333,48.129999999999995,39.77,33.446000000000005,34.388
2178,54.29999999999999,46.11999999999999,37.276,39.02916666666666,48.730000000000004,41.56,35.344,35.85
2179,54.01666666666666,46.78,55.698,49.62916666666666,49.314,39.59,52.470000000000006,43.884
2180,53.468333333333334,48.12,56.288,50.04833333333334,48.376,41.14,52.866,44.45
2181,50.26166666666668,51.58,55.612,50.2775,44.326,44.62833333333333,53.156000000000006,46.001999999999995
2182,56.26166666666666,48.9,54.86,51.63166666666667,50.388,41.89,52.653999999999996,46.434000000000005
2183,55.66166666666667,50.120000000000005,55.9,52.69583333333333,49.904,43.59,53.589999999999996,47.268
2184,54.21166666666667,46.68000000000001,51.854,49.409166666666664,49.324,40.31333333333333,49.854,43.882
2185,50.376666666666665,46.96,51.089999999999996,46.6575,45.187999999999995,40.056666666666665,48.91799999999999,41.448
2186,52.96666666666667,48.21999999999999,52.760000000000005,48.498333333333335,47.672000000000004,41.37833333333333,51.28000000000001,42.641999999999996
2187,48.666666666666664,45.279999999999994,52.732000000000006,47.560833333333335,43.806000000000004,39.348333333333336,48.738,42.71
2188,51.25,46.620000000000005,53.013999999999996,38.193333333333335,45.734,39.214999999999996,49.836,32.535999999999994
2189,53.96666666666667,46.54,51.19799999999999,30.88083333333333,49.001999999999995,36.53666666666667,48.733999999999995,24.119999999999997
2190,47.546666666666674,42.52,34.9,36.2475,42.176,38.208333333333336,33.032,32.92
2191,45.85,36.620000000000005,27.142000000000003,36.780833333333334,41.184,35.44,25.07,35.717999999999996
2192,48.95000000000001,30.660000000000004,27.951999999999998,36.31583333333334,47.684000000000005,28.06833333333334,25.38,35.128
2193,41.416666666666664,30.120000000000005,30.722,27.328333333333333,39.744,25.316666666666666,27.471999999999998,24.997999999999998
2194,49.650000000000006,25.9,20.656,29.63,48.519999999999996,23.99166666666667,19.042,28.608000000000004
2195,30.633333333333336,16.419999999999998,20.618,34.887499999999996,29.577999999999996,16.215,20.07,34.048
2196,20.366666666666667,18.1,28.384000000000004,32.29416666666666,18.962,16.395,25.342000000000002,30.889999999999997
2197,20.933333333333334,27.3,31.746,24.89833333333333,18.418,21.268333333333334,29.746,21.568
2198,20.383333333333336,19.160000000000004,25.082,22.88416666666667,19.258,15.073333333333332,23.122000000000003,20.825999999999997
2199,20.883333333333333,18.259999999999998,23.201999999999998,22.02916666666667,19.718,14.756666666666666,21.352,20.328
2200,17.916666666666668,17.76,20.604000000000003,21.6775,16.523999999999997,15.071666666666667,19.006,20.282
2201,21.366666666666664,16.5,20.692,25.903333333333336,20.29,14.335,18.97,24.907999999999998
2202,17.666666666666668,16.68,24.46,28.044166666666666,15.746,14.966666666666667,22.148000000000003,26.558
2203,20.866666666666664,23.54,22.106,18.094166666666666,17.369999999999997,20.425,19.62,16.401999999999997
2204,19.166666666666664,18.22,24.419999999999998,23.9675,17.476,15.373333333333335,22.562,22.0
2205,24.749999999999996,15.6,20.354,21.0,23.82,12.846666666666666,18.952,19.630000000000003
2206,27.0,21.9,25.754,25.209999999999997,25.112000000000002,19.3,22.798000000000002,23.872000000000003
2207,40.916666666666664,23.9,24.136,31.08583333333333,39.64,22.155,22.092000000000002,29.847999999999995
2208,48.86666666666667,30.5,27.1,24.809166666666666,46.15,27.465,24.204,22.766
2209,48.31666666666667,37.6,22.856,28.143333333333334,44.004,34.86666666666667,21.477999999999998,26.983999999999998
2210,53.800000000000004,39.68,27.628000000000004,24.531666666666666,49.288,34.775,26.945999999999998,21.796
2211,54.6,40.1,25.067999999999998,25.361666666666668,49.022,37.275,22.851999999999997,23.558
2212,53.43333333333334,43.04,23.695999999999998,31.99083333333333,48.494,39.65,22.96,31.07
2213,53.46666666666666,47.0,49.010000000000005,40.26416666666667,48.303999999999995,39.10999999999999,46.838,34.632
2214,54.01666666666667,48.42,52.61600000000001,37.8825,48.760000000000005,39.166666666666664,49.45399999999999,33.188
2215,50.68333333333334,48.52,54.63000000000001,50.38583333333333,45.488,41.57333333333334,51.459999999999994,45.148
2216,52.74999999999999,48.32,56.012,51.4275,47.164,41.846666666666664,52.852,45.73199999999999
2217,50.53333333333333,46.339999999999996,53.936,47.88666666666668,45.436,39.62,50.868,42.552
2218,52.65833333333333,46.18,51.198,48.285,47.648,40.31166666666667,48.572,43.05
2219,48.73833333333334,46.300000000000004,51.727999999999994,48.18083333333333,43.36800000000001,40.041666666666664,49.332,42.936
2220,50.349999999999994,46.5,53.327999999999996,48.401666666666664,46.181999999999995,38.475,50.92,42.821999999999996
2221,48.68333333333333,47.16,53.001999999999995,48.905833333333334,43.269999999999996,40.553333333333335,50.303999999999995,43.932
2222,45.41833333333333,46.14,51.001999999999995,48.14083333333334,40.882000000000005,39.09333333333334,48.772000000000006,43.388
2223,49.08333333333332,45.94,51.686,45.97666666666666,44.007999999999996,39.36333333333334,48.824,41.379999999999995
2224,48.9,45.56,51.279999999999994,46.504999999999995,44.256,39.13833333333333,48.176,41.424
2225,49.06666666666666,46.1,50.064,44.48916666666667,43.92399999999999,39.41,47.43599999999999,39.641999999999996
2226,45.04999999999999,44.56,50.790000000000006,40.33333333333333,39.682,36.971666666666664,47.996,34.836
2227,45.775,44.940000000000005,51.05200000000001,38.865,40.24399999999999,36.71833333333333,49.022000000000006,32.898
2228,51.03333333333333,44.220000000000006,50.052,46.5625,46.202,39.04666666666667,46.87600000000001,41.312
2229,49.26666666666667,44.54,52.977999999999994,48.33416666666667,44.17,38.85333333333333,49.440000000000005,43.344
2230,48.85,47.440000000000005,48.852000000000004,43.17416666666667,43.44199999999999,40.416666666666664,46.513999999999996,38.694
2231,45.86666666666667,44.64,50.122,35.0,40.138,36.41666666666667,48.391999999999996,28.792
2232,44.06,41.5,45.802,35.10916666666667,39.422,34.60999999999999,43.138,30.392000000000003
2233,47.38333333333333,40.58,37.333999999999996,34.4975,41.486,37.18166666666667,33.574,31.294
2234,46.61666666666667,42.4,46.842,37.160000000000004,41.652,34.89666666666667,44.422,32.04
2235,46.01666666666667,36.42,32.542,28.449166666666667,41.19799999999999,32.63999999999999,30.053999999999995,25.924
2236,45.955000000000005,32.12,24.706,30.05333333333333,42.483999999999995,29.78333333333333,23.16,28.97
2237,45.38333333333333,31.359999999999996,29.125999999999998,30.949166666666667,42.54,27.57166666666667,27.868000000000002,28.630000000000003
2238,44.56666666666666,37.760000000000005,32.33,29.8075,40.098,31.965,31.624000000000002,26.648000000000003
2239,38.73333333333333,38.22,40.486000000000004,31.575,33.971999999999994,33.211666666666666,36.676,27.571999999999996
2240,34.18333333333333,37.56,38.548,40.13833333333333,29.133999999999997,34.43333333333333,35.196,37.23
2241,47.25,37.940000000000005,39.584,34.9,42.602,34.86833333333333,35.034000000000006,32.128
2242,51.46666666666667,43.839999999999996,46.79600000000001,34.15083333333333,46.211999999999996,37.01833333333334,43.104000000000006,30.119999999999997
2243,51.79999999999999,42.940000000000005,48.833999999999996,41.66833333333333,46.584,37.395,45.686,37.048
2244,50.38999999999999,43.4,47.158,30.896666666666665,45.220000000000006,36.16166666666667,43.608000000000004,25.496
2245,50.333333333333336,45.08,51.724000000000004,39.97,45.096000000000004,37.64833333333333,48.535999999999994,34.20399999999999
2246,49.51666666666666,43.120000000000005,48.714000000000006,30.918333333333333,44.408,34.25,45.956,25.406
2247,50.15,45.11999999999999,48.108000000000004,43.961666666666666,45.096000000000004,38.401666666666664,45.95399999999999,39.212
2248,41.61666666666667,44.98,48.528,37.50666666666667,35.838,37.665,46.496,32.444
2249,49.51666666666667,43.52,51.05200000000001,47.336666666666666,44.974,37.63666666666666,47.16600000000001,42.644000000000005
2250,52.33833333333334,45.760000000000005,50.646,41.41583333333333,46.9,38.324999999999996,48.572,35.628
2251,43.345,37.14,36.074,38.51,39.67,33.693333333333335,32.744,35.782000000000004
2252,48.68333333333333,40.68,42.324,40.57,44.204,36.56666666666667,38.988,37.408
2253,50.349999999999994,44.879999999999995,47.63,41.66916666666666,45.4,38.416666666666664,44.63799999999999,36.89
2254,48.654999999999994,39.260000000000005,34.924,26.338333333333335,43.35799999999999,34.28,32.416,22.696
2255,47.86666666666667,28.419999999999998,33.339999999999996,31.34166666666667,46.658,25.978333333333335,28.410000000000004,29.871999999999996
2256,51.43333333333334,39.440000000000005,36.342,31.356666666666666,45.536,35.87500000000001,33.572,27.800000000000004
2257,51.01666666666667,40.74,42.69,30.486666666666668,46.162,34.71333333333333,39.548,25.72
2258,53.199999999999996,41.58,37.64,40.56,48.152,38.145,35.071999999999996,37.589999999999996
2259,56.11666666666667,48.704,54.424,48.5375,51.65,41.11,52.29,42.891999999999996
2260,49.833333333333336,44.48,52.544,47.7275,45.010000000000005,38.685,49.348,42.349999999999994
2261,52.51666666666666,43.96,53.01800000000001,47.18333333333334,47.81999999999999,38.355000000000004,49.42,41.92
2262,52.13333333333333,45.58,50.784000000000006,48.104166666666664,47.29,38.79333333333334,48.662,42.980000000000004
2263,50.13333333333333,43.22,51.064,46.21,45.1,38.23500000000001,47.436,41.154
2264,49.71666666666666,44.08,52.236000000000004,47.089166666666664,44.856,38.10166666666667,49.222,42.168000000000006
2265,51.63333333333333,42.5,47.466,36.027499999999996,46.434000000000005,35.91833333333333,44.186,30.842000000000002
2266,52.57833333333334,46.120000000000005,47.896,42.096666666666664,46.962,41.03333333333333,43.268,37.544
2267,52.01166666666666,42.940000000000005,46.658,29.364166666666666,46.728,35.875,43.03,24.076
2268,47.25,38.779999999999994,34.709999999999994,36.985,42.07,36.58166666666667,31.387999999999998,34.879999999999995
2269,53.23333333333333,44.940000000000005,49.702,44.80833333333334,48.36,39.37833333333334,46.226,39.888
2270,55.13333333333333,47.699999999999996,53.346000000000004,50.07666666666666,49.416,42.07333333333333,50.034,45.260000000000005
2271,54.51666666666667,45.160000000000004,54.81,50.69416666666667,49.67999999999999,39.14,52.001999999999995,45.14800000000001
2272,55.199999999999996,48.2,52.541999999999994,50.51000000000001,49.734,42.028333333333336,50.63199999999999,45.936
2273,56.599999999999994,48.46,56.124,49.68416666666667,51.516000000000005,42.475,51.605999999999995,44.245999999999995
2274,57.866666666666674,48.46,56.20399999999999,51.16916666666666,51.822,42.23833333333334,53.284000000000006,46.908
2275,59.099999999999994,48.92,60.38199999999999,54.169999999999995,53.79,42.32833333333333,56.498000000000005,48.19199999999999
2276,55.333333333333336,48.34,58.13399999999999,53.30083333333334,50.104,41.41,54.838,47.81
2277,51.86666666666667,46.3,56.20399999999999,52.41,46.284,41.78666666666667,51.352,48.284000000000006
2278,55.15,45.559999999999995,53.438,49.73083333333333,49.498000000000005,40.31333333333333,50.738,44.202
2279,53.900000000000006,47.98,56.660000000000004,52.41833333333333,47.977999999999994,42.67333333333334,53.282000000000004,47.10999999999999
2280,58.050000000000004,49.1,54.78399999999999,50.009166666666665,53.09400000000001,41.99666666666667,52.362,44.470000000000006
2281,58.63333333333333,50.519999999999996,57.89,54.08166666666667,53.202,45.13999999999999,53.42800000000001,49.230000000000004
2282,56.71666666666666,48.82,55.648,54.379999999999995,50.426,42.85166666666667,53.538,48.64399999999999
2283,55.650000000000006,47.9,56.05799999999999,53.03,49.884,41.830000000000005,53.628,47.51800000000001
2284,58.199999999999996,49.86,58.77,55.723333333333336,52.482000000000006,44.34166666666667,54.366,49.908
2285,58.06333333333333,49.68000000000001,56.017999999999994,54.79,53.136,43.53,53.14,49.232
2286,58.33333333333332,51.379999999999995,59.886,53.635,52.168000000000006,44.72,56.36999999999999,47.742000000000004
2287,59.71666666666666,49.4,58.71,55.461666666666666,54.660000000000004,42.598333333333336,54.782000000000004,49.862
2288,61.26666666666667,53.1,56.666,55.89083333333334,56.024,45.276666666666664,55.215999999999994,49.976
2289,54.666666666666664,47.854,57.477999999999994,53.54333333333333,48.68,41.495,55.052,47.852000000000004
2290,57.88333333333333,49.46,56.946000000000005,53.910833333333336,51.908,42.14833333333333,55.395999999999994,47.948
2291,59.48333333333333,52.67999999999999,59.608000000000004,56.32458333333332,52.61999999999999,45.47,57.934000000000005,50.989999999999995
2292,59.63333333333333,53.4,59.016,56.830000000000005,53.298,47.01833333333334,55.66799999999999,50.94599999999999
2293,59.5,51.32000000000001,57.898,54.01666666666667,53.791999999999994,44.16166666666667,54.876,48.013999999999996
2294,67.83333333333333,45.6,63.52,59.60666666666666,59.331999999999994,43.168333333333344,59.926,53.7
2295,61.40833333333333,51.42,57.666,59.001666666666665,54.946000000000005,45.156666666666666,55.955999999999996,53.7
2296,59.876666666666665,52.477999999999994,57.982000000000006,53.25333333333333,52.91200000000001,46.208333333333336,55.757999999999996,47.968
2297,62.01666666666667,55.36,61.38399999999999,55.926666666666655,55.226,48.208333333333336,58.07199999999999,49.998
2298,61.449999999999996,54.727999999999994,59.51400000000001,58.605,54.048,47.824999999999996,58.227999999999994,52.39
2299,61.23,49.599999999999994,57.872,57.387499999999996,53.06,44.405,55.646,51.104
2300,57.96666666666666,53.38000000000001,55.822,57.905833333333334,51.048,46.83833333333334,55.306,52.14200000000001
2301,58.53333333333334,49.356,58.266,52.395833333333336,51.848,41.559999999999995,56.528,47.902
2302,57.29999999999999,49.988,58.492,55.196666666666665,50.53000000000001,44.22833333333333,55.339999999999996,49.322
2303,58.69166666666666,53.48,59.636,55.08625000000001,50.894,44.85833333333333,58.970000000000006,49.14
2304,60.546666666666674,51.282000000000004,61.75,57.14958333333333,53.910000000000004,43.953333333333326,59.483999999999995,50.926
2305,63.788333333333334,53.278,60.912,58.399166666666666,55.866,47.580000000000005,59.48199999999999,51.736000000000004
2306,60.69,51.001999999999995,59.57800000000001,56.85583333333333,54.396,43.785,57.239999999999995,50.878
2307,62.903333333333336,56.267999999999994,62.525999999999996,60.531666666666666,55.629999999999995,48.48666666666667,60.81,54.827999999999996
2308,62.01833333333334,52.15,62.482000000000006,58.58583333333333,55.902,45.041666666666664,58.446000000000005,52.864
2309,59.555,51.98,62.616,58.26083333333333,53.872,43.97833333333333,59.432,52.370000000000005
2310,61.995000000000005,51.82000000000001,61.592,60.044999999999995,54.974000000000004,45.80166666666667,58.842000000000006,54.556
2311,60.25,51.676,61.6,55.20250000000001,53.342,45.151666666666664,58.63399999999999,48.58
2312,56.77166666666667,48.89399999999999,55.75599999999999,56.086666666666666,50.326,41.81333333333333,55.668000000000006,49.854
2313,60.15,55.489999999999995,56.7,55.53916666666667,54.57199999999999,46.98166666666666,56.476,50.428
2314,53.446666666666665,46.202,56.66400000000001,53.555,47.902,39.41166666666666,53.894000000000005,48.374
2315,59.896666666666654,54.056,60.00599999999999,57.55916666666667,53.218,46.06999999999999,58.312,51.19199999999999
2316,61.9,51.477999999999994,60.426,57.38666666666668,55.658,44.84666666666667,57.934000000000005,51.053999999999995
2317,62.70166666666666,53.86,61.884,57.04333333333333,55.198,48.69499999999999,58.088,51.370000000000005
2318,61.42333333333334,52.324,58.784000000000006,59.23458333333334,53.298,47.806666666666665,54.964,53.202
2319,63.73500000000001,53.536,60.842,53.6325,55.488,47.910000000000004,58.239999999999995,46.910000000000004
2320,63.401666666666664,55.374,57.59599999999999,57.36333333333334,55.513999999999996,48.98666666666667,57.336,52.20799999999999
2321,59.875,48.686,58.879999999999995,53.139166666666675,51.004000000000005,42.699999999999996,58.44,46.294
2322,61.70666666666667,52.218,60.628,59.1275,54.492,45.893333333333324,58.69000000000001,52.907999999999994
2323,58.785000000000004,51.446000000000005,58.15400000000001,53.00541666666667,52.622,44.445,54.626,47.077999999999996
2324,62.585,53.032,60.61800000000001,58.54874999999999,55.81,44.73666666666667,59.418000000000006,52.96
2325,61.126666666666665,52.556,55.916,54.81791666666667,53.778,44.160000000000004,56.138,48.263999999999996
2326,56.92833333333334,46.906000000000006,56.758,56.515833333333326,49.721999999999994,41.95666666666667,56.338,50.192
2327,62.120000000000005,50.242,58.97800000000001,54.25125,54.721999999999994,43.366666666666674,58.517999999999994,46.602000000000004
2328,57.35,46.041999999999994,55.81,54.20666666666667,49.614,41.23,53.45,48.60000000000001
2329,59.07833333333334,48.532000000000004,58.738,56.89083333333334,50.20400000000001,44.29333333333333,56.884,51.06
2330,61.63166666666667,50.388,57.354,59.737500000000004,53.288,44.583333333333336,55.06,53.45
2331,66.46166666666667,56.315999999999995,66.67,60.44333333333333,58.926,48.218333333333334,64.796,54.198
2332,58.876666666666665,48.724000000000004,59.99399999999999,55.37166666666667,52.248000000000005,41.065000000000005,58.480000000000004,48.74400000000001
2333,58.13666666666666,45.788,60.513999999999996,53.762499999999996,50.176,41.76,57.612,47.303999999999995
2334,59.79,48.602,54.848,53.12583333333333,51.08200000000001,44.32166666666666,54.372,47.016000000000005
2335,62.33833333333333,48.174,55.160000000000004,57.115833333333335,54.220000000000006,43.185,55.705999999999996,51.379999999999995
2336,62.029999999999994,47.821999999999996,57.43399999999999,57.02,55.2,42.23833333333333,55.504000000000005,50.738
2337,56.13499999999999,48.148,58.524,54.399166666666666,48.230000000000004,41.06999999999999,57.27199999999999,48.586
2338,66.00833333333333,47.45400000000001,60.294,55.328333333333326,56.448,43.38166666666667,56.802,48.762
2339,60.27666666666667,49.44,60.50599999999999,57.6625,53.455999999999996,43.89166666666667,56.525999999999996,51.66199999999999
2340,60.49333333333334,52.274,60.284000000000006,51.86124999999999,53.03000000000001,45.28666666666667,57.402,46.042
2341,59.42000000000001,53.032000000000004,54.422000000000004,56.406666666666666,53.15599999999999,44.086666666666666,56.74400000000001,50.362
2342,58.866666666666674,52.02,56.29600000000001,57.52833333333333,49.774,44.77,56.926,51.831999999999994
2343,59.83166666666667,51.339999999999996,52.122,51.322916666666664,52.017999999999994,45.52666666666667,52.077999999999996,44.870000000000005
2344,55.964999999999996,43.286,52.77,53.302083333333336,48.727999999999994,39.67833333333333,49.21,47.43
2345,55.271666666666654,45.86,52.488,52.24,48.52,39.905,51.564,45.992000000000004
2346,57.935,49.89,58.96,54.762083333333344,51.19199999999999,42.64833333333333,56.24400000000001,48.55
2347,56.665,47.396,54.928,51.09166666666667,48.686,40.79,55.55999999999999,46.074
2348,56.403333333333336,45.92,53.09599999999999,50.843333333333334,48.374,40.05166666666667,51.782,44.494
2349,59.635,51.79200000000001,56.848,56.05708333333333,52.598,45.93666666666667,54.766000000000005,49.778
2350,56.216666666666676,40.912,52.426,49.6625,47.245999999999995,39.00833333333333,51.822,43.134
2351,60.10833333333333,49.205999999999996,56.157999999999994,51.000416666666666,53.330000000000005,42.25666666666666,55.239999999999995,44.727999999999994
2352,59.538333333333334,48.568,51.656000000000006,54.34083333333333,50.684000000000005,43.875,51.379999999999995,47.962
2353,58.711666666666666,48.51,56.348,55.971666666666664,51.534000000000006,41.29666666666666,55.182,50.221999999999994
2354,54.5,45.68,56.976,50.50041666666666,47.742000000000004,38.85,54.122,44.791999999999994
2355,55.76666666666666,44.82000000000001,52.782000000000004,49.46666666666667,48.406,39.00333333333333,51.604,43.274
2356,55.93333333333333,47.18,50.785999999999994,51.83416666666667,48.854000000000006,42.26833333333334,50.053999999999995,46.636
2357,56.96666666666667,45.3,51.982000000000006,50.67249999999999,50.635999999999996,39.91833333333333,52.053999999999995,45.282
2358,57.13333333333333,49.193999999999996,52.348,51.56,50.298,42.47166666666667,51.89200000000001,46.11800000000001
2359,55.28333333333333,46.32,53.684000000000005,50.26083333333333,49.36,38.56666666666666,53.96999999999999,44.202
2360,57.855,50.1,55.726,50.321666666666665,50.966,43.74,54.186,44.04
2361,55.73333333333333,49.08,53.007999999999996,51.846666666666664,49.026,42.071666666666665,51.605999999999995,46.03
2362,55.81666666666666,46.35,51.634,47.808749999999996,49.806,39.671666666666674,50.077999999999996,43.122
2363,56.93333333333334,46.7,56.486000000000004,48.03333333333333,50.438,39.50000000000001,54.709999999999994,42.282
2364,53.75,44.019999999999996,52.294,49.998333333333335,48.206,37.90500000000001,50.412,44.268
2365,51.305,44.478,47.334,46.425000000000004,45.647999999999996,38.25000000000001,47.146,40.745999999999995
2366,52.98333333333333,45.279999999999994,52.86,50.87916666666666,46.872,39.995,49.944,45.238
2367,53.833333333333336,43.64,51.7,48.839166666666664,48.142,37.71,49.514,43.568
2368,54.93333333333334,44.839999999999996,50.007999999999996,48.86166666666667,49.312,39.06166666666667,48.30199999999999,43.274
2369,53.43333333333334,46.278000000000006,52.062,50.40083333333334,47.32000000000001,40.70166666666666,50.086,45.376
2370,52.86666666666667,45.17999999999999,52.970000000000006,46.284166666666664,47.576,38.309999999999995,49.924,40.768
2371,54.5,46.28,52.484,48.61166666666667,48.934000000000005,40.55166666666666,49.296,43.272000000000006
2372,51.383333333333326,41.72,47.41600000000001,44.86083333333334,46.076,36.20666666666666,45.73800000000001,39.870000000000005
2373,55.78333333333333,45.82,52.36199999999999,49.55250000000001,50.285999999999994,40.538333333333334,48.862,44.470000000000006
2374,54.36666666666667,46.02,52.77,49.232499999999995,48.172000000000004,39.68166666666667,50.666,43.886
2375,54.71666666666667,45.9,49.19199999999999,48.62833333333333,49.06400000000001,40.87,47.888000000000005,42.464000000000006
2376,52.633333333333326,46.6,50.94200000000001,49.10500000000001,46.75,40.73166666666666,49.602000000000004,43.682
2377,50.98333333333333,43.36,48.786,46.58833333333333,45.589999999999996,37.81333333333333,47.272000000000006,41.244
2378,52.81666666666667,44.94,48.478,46.24583333333334,47.81,38.49333333333333,47.038,40.906
2379,53.21666666666667,46.6,51.96600000000001,48.55833333333334,48.25600000000001,39.92166666666666,50.378,42.914
2380,51.81666666666666,44.02,52.024,47.67416666666667,46.802,37.681666666666665,49.314,41.989999999999995
2381,51.833333333333336,44.64,50.568000000000005,48.44083333333333,47.094,38.20666666666666,48.844,42.756
2382,51.6,43.74,47.838,47.865833333333335,46.153999999999996,38.37166666666667,45.992000000000004,42.26
2383,52.449999999999996,42.8,50.004000000000005,46.33833333333333,47.278000000000006,36.83833333333333,48.138,41.242000000000004
2384,46.978333333333346,42.92,47.166000000000004,46.409166666666664,41.782000000000004,37.27333333333333,44.656,41.674
2385,46.251666666666665,32.82,44.68599999999999,41.439166666666665,45.426,25.72,42.452000000000005,36.528000000000006
2386,52.449999999999996,42.480000000000004,48.397999999999996,39.18333333333333,47.398,35.98,45.668,33.8
2387,50.68333333333333,46.12,49.408,40.165,45.44799999999999,37.711666666666666,47.78,34.702
2388,50.63333333333333,44.4,50.366,38.58583333333334,44.809999999999995,36.49,48.79,32.512
2389,52.95000000000001,46.260000000000005,52.25599999999999,37.290000000000006,47.77,37.318333333333335,49.816,31.048000000000002
2390,52.98333333333333,47.18,50.910000000000004,46.45666666666667,47.339999999999996,40.01166666666666,50.523999999999994,40.974000000000004
2391,53.04999999999999,43.800000000000004,48.754000000000005,44.35833333333333,47.547999999999995,38.193333333333335,46.372,39.260000000000005
2392,54.083333333333336,47.54,51.78000000000001,50.29333333333333,48.278,40.85333333333333,50.252,44.80800000000001
2393,56.0,46.68,52.205999999999996,49.67083333333333,50.272000000000006,41.42333333333333,49.617999999999995,44.74
2394,52.88333333333333,45.0,52.0,47.92583333333334,47.428000000000004,38.95666666666666,50.812,41.988
2395,53.61666666666667,45.7,48.71,47.16,47.806,39.21333333333333,48.5,41.29
2396,48.96666666666667,47.28000000000001,51.762,48.25833333333333,42.632000000000005,40.295,50.577999999999996,42.238
2397,48.416666666666664,45.6,51.596000000000004,49.68333333333334,42.506,38.77833333333333,51.19,43.59
2398,51.815,46.72,54.681999999999995,49.535,46.04600000000001,40.49333333333333,51.624,44.13199999999999
2399,52.15,46.28,51.525999999999996,47.72166666666667,46.26,39.74166666666667,50.866,42.058
2400,54.43333333333334,45.74,51.924,46.52916666666667,48.954,38.89666666666667,50.358000000000004,40.364
2401,53.96666666666667,44.160000000000004,53.104,46.7475,48.098,38.026666666666664,51.064,41.178000000000004
2402,54.26666666666667,44.36,53.98,50.03666666666667,48.868,38.83833333333333,50.866,44.134
2403,55.03333333333333,45.86,51.525999999999996,45.5925,49.424,39.24166666666666,49.854,40.227999999999994
2404,51.63333333333333,46.66,48.888000000000005,48.080000000000005,45.924,39.395,48.95399999999999,42.778000000000006
2405,56.04999999999999,45.6,51.14,46.51083333333333,50.896,39.42333333333334,50.196000000000005,40.406
2406,55.48333333333333,44.72,51.788,49.115,49.686,39.53,49.67399999999999,43.228
2407,52.283333333333324,44.82000000000001,49.58999999999999,44.04583333333333,46.474000000000004,38.40333333333333,47.81600000000001,38.922000000000004
2408,50.75,46.06,52.212,50.223333333333336,44.58,39.513333333333335,51.136,44.222
2409,59.300000000000004,47.38000000000001,53.05999999999999,51.88583333333333,53.568,41.638333333333335,51.822,46.772000000000006
2410,55.4,46.839999999999996,53.653999999999996,51.97,49.507999999999996,40.77666666666667,52.11,46.432
2411,52.71666666666667,44.839999999999996,50.730000000000004,49.75583333333333,47.134,38.74833333333333,50.052,43.748000000000005
2412,54.51666666666667,44.419999999999995,51.33,49.214166666666664,48.391999999999996,39.89000000000001,49.152,43.971999999999994
2413,51.166666666666664,43.62,49.730000000000004,46.48583333333334,45.6,37.949999999999996,48.138,40.59
2414,52.36666666666667,44.22,50.93,48.89000000000001,45.584,39.318333333333335,49.403999999999996,43.05
2415,53.41666666666668,45.419999999999995,48.912,46.903333333333336,47.99,38.56666666666667,48.104000000000006,41.426
2416,49.95000000000001,43.9,48.666000000000004,45.98,44.226000000000006,37.62166666666668,46.804,40.794
2417,52.11666666666667,46.7,51.142,47.18083333333333,46.763999999999996,39.290000000000006,50.288000000000004,41.31
